model,dataset,exp,acc,f1,recall,precision,time
deffcn,DistalPhalanxTW,2,0.6906474828720093,0.4631415605545044,0.4898052513599396,0.46989473700523376,264.4680199623108
deffcn,DistalPhalanxTW,3,0.6834532618522644,0.5034598112106323,0.5204293727874756,0.5168771743774414,263.32153701782227
deffcn,DistalPhalanxTW,4,0.7050359845161438,0.5051029920578003,0.5261276364326477,0.5202561616897583,262.48454666137695
deffcn,Earthquakes,0,0.7410072088241577,0.46549999713897705,0.5139009356498718,0.46320655941963196,685.5563871860504
deffcn,Earthquakes,1,0.7482014298439026,0.5509253144264221,0.5760812759399414,0.5893456935882568,690.3768012523651
deffcn,Earthquakes,2,0.7553957104682922,0.526437520980835,0.5477402210235596,0.6150394082069397,691.553492307663
deffcn,Earthquakes,3,0.7194244861602783,0.44846266508102417,0.49869197607040405,0.412317156791687,689.0553996562958
deffcn,Earthquakes,4,0.7050359845161438,0.47507554292678833,0.5005922317504883,0.48227396607398987,690.5441727638245
deffcn,ECG200,0,0.8799999952316284,0.8602537512779236,0.8593938946723938,0.8837403059005737,80.82402467727661
deffcn,ECG200,1,0.8299999833106995,0.8091992735862732,0.8174545168876648,0.8478729724884033,80.40823888778687
deffcn,ECG200,2,0.8600000143051147,0.8434503674507141,0.8467878699302673,0.8653275966644287,79.72506046295166
deffcn,ECG200,3,0.8500000238418579,0.8310456871986389,0.8315151333808899,0.8544069528579712,80.51239323616028
deffcn,ECG200,4,0.8600000143051147,0.8434503674507141,0.8467878699302673,0.8653275966644287,81.1951367855072
deffcn,ECG5000,0,0.9395555257797241,0.808987021446228,0.8116171956062317,0.8149837851524353,420.3076093196869
deffcn,ECG5000,1,0.9362221956253052,0.8060926795005798,0.8101486563682556,0.81045001745224,419.86908745765686
deffcn,ECG5000,2,0.9399999976158142,0.8200405836105347,0.8236634135246277,0.824337363243103,418.9284827709198
deffcn,ECG5000,3,0.9424444437026978,0.8285058736801147,0.8321448564529419,0.8332817554473877,417.05537152290344
deffcn,ECG5000,4,0.9391111135482788,0.8091943860054016,0.8131994009017944,0.8121806383132935,417.54099011421204
deffcn,ECGFiveDays,0,0.9953542351722717,0.9950560331344604,0.9958218336105347,0.994941234588623,26.75367045402527
deffcn,ECGFiveDays,1,0.99303138256073,0.9925273656845093,0.9931781888008118,0.9928724765777588,26.80982732772827
deffcn,ECGFiveDays,2,0.996515691280365,0.9963053464889526,0.9968987703323364,0.9961948990821838,26.81786847114563
deffcn,ECGFiveDays,3,0.99303138256073,0.9925273656845093,0.9931781888008118,0.9928724765777588,26.956272840499878
deffcn,ECGFiveDays,4,0.9732868671417236,0.9715960621833801,0.9745400547981262,0.9735321998596191,26.967865467071533
deffcn,ElectricDevices,0,0.6948515176773071,0.46433916687965393,0.44097062945365906,0.5173356533050537,5967.9035840034485
deffcn,ElectricDevices,1,0.7027623057365417,0.4528481662273407,0.4305559992790222,0.5072184801101685,6002.845053911209
deffcn,ElectricDevices,2,0.6897938251495361,0.4449307918548584,0.422378271818161,0.5051146745681763,6026.810518503189
deffcn,ElectricDevices,3,0.6916093826293945,0.448020339012146,0.42438793182373047,0.5063875317573547,6003.891843318939
deffcn,ElectricDevices,4,0.6986123919487,0.4775778353214264,0.4554155468940735,0.533274233341217,6019.495668172836
deffcn,EOGHorizontalSignal,0,0.6243094205856323,0.383471816778183,0.35440728068351746,0.45618700981140137,1636.7283804416656
deffcn,EOGHorizontalSignal,1,0.5690608024597168,0.33832496404647827,0.30567294359207153,0.4209887385368347,1641.8087511062622
deffcn,EOGHorizontalSignal,2,0.6325966715812683,0.37348225712776184,0.34150946140289307,0.4378679692745209,1642.4227125644684
deffcn,EOGHorizontalSignal,3,0.6353591084480286,0.433048278093338,0.3981907069683075,0.5140577554702759,1642.3617432117462
deffcn,EOGHorizontalSignal,4,0.6408839821815491,0.3941267728805542,0.36389946937561035,0.471027135848999,1638.3615844249725
deffcn,EOGVerticalSignal,0,0.4254143536090851,0.2988731265068054,0.29740190505981445,0.3749256432056427,1642.9426627159119
deffcn,EOGVerticalSignal,1,0.4060773551464081,0.280708909034729,0.2679305672645569,0.33417990803718567,1642.546510219574
deffcn,EOGVerticalSignal,2,0.45303866267204285,0.30506524443626404,0.30138081312179565,0.3772169053554535,1640.2029185295105
deffcn,EOGVerticalSignal,3,0.4116021990776062,0.29949140548706055,0.2884162962436676,0.35699379444122314,1642.7552740573883
deffcn,EOGVerticalSignal,4,0.42817679047584534,0.29745766520500183,0.2944013178348541,0.37636351585388184,1642.3329694271088
deffcn,EthanolLevel,0,0.7699999809265137,0.595584511756897,0.597170352935791,0.6348784565925598,3104.4677913188934
deffcn,EthanolLevel,1,0.6899999976158142,0.5675381422042847,0.5787195563316345,0.6348047852516174,3102.849387407303
deffcn,EthanolLevel,2,0.722000002861023,0.5967569947242737,0.6054032444953918,0.6480181813240051,3101.6833086013794
deffcn,EthanolLevel,3,0.4480000138282776,0.34508222341537476,0.3647608757019043,0.42155975103378296,3106.34464097023
deffcn,EthanolLevel,4,0.7480000257492065,0.5930483937263489,0.5991110801696777,0.6401215195655823,3103.2211315631866
